ds,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2020-03-12,Puducherry,-0.004111554591022021,0.07747511540522757
2020-03-12,Dadra and Nagar Haveli,0.0009239701092387867,0.106893288867095
2020-03-12,Meghalaya,-0.0019453651543565238,0.12485116968474218
2020-03-12,Gujarat,-0.02815056016252133,0.09046378763872458
2020-03-12,Kerala,-0.12435446876303828,0.12671424743071796
2020-03-12,Odisha,0.02399666183965688,0.09909651227038184
2020-03-12,Himachal Pradesh,-0.03268237007973265,0.12968085800738474
2020-03-12,Arunachal Pradesh,0.008129153334551636,0.12586461286431044
2020-03-12,Nagaland,0.01639227338951015,0.12988564835605484
2020-03-12,Daman and Diu,-0.017795711625991244,0.09941232293193712
2020-03-12,Chandigarh,-0.0677690343930993,0.11831571304314747
2020-03-12,Andhra Pradesh,-0.014396989293748387,0.0880465167440537
2020-03-12,Karnataka,-0.04853924771598718,0.0963769845333544
2020-03-13,Goa,-0.04801628052538666,0.09998264016435236
2020-03-13,Andaman and Nicobar,-0.03184493707127824,0.15352850378399874
2020-03-13,Uttar Pradesh,-0.03222950255428679,0.12397089182933348
2020-03-13,Mizoram,-0.003677279611242513,0.1252243712753452
2020-03-13,NCT of Delhi,-0.04494391321835356,0.1422327304025572
2020-03-13,Manipur,-0.0645715535665915,0.14401347887623414
2020-03-13,West Bengal,-4.743171338251726e-05,0.12812323854964516
2020-03-13,Punjab,-0.02936864815028118,0.11601748658479348
2020-03-13,Chhattisgarh,-0.05267557755230362,0.1032719423846068
2020-03-13,Uttarakhand,-0.08219653294080953,0.13712048514233288
2020-03-13,Jammu and Kashmir,0.004951503704118714,0.14983015950559667
2020-03-13,Madhya Pradesh,-0.018833224256851168,0.09409174505099537
2020-03-13,Rajasthan,-0.023929966386008673,0.09833143082602064
2020-03-13,Tripura,-0.004158850110370639,0.10749415339725013
2020-03-13,Bihar,-0.04886242737236973,0.134483745448594
2020-03-13,Jharkhand,0.015046078041127516,0.10936368375741576
2020-03-13,Tamil Nadu,-0.03186618116788382,0.09280966865550487
2020-03-13,Lakshadweep,-0.08617632563216827,0.09549212747343724
2020-03-13,Sikkim,0.02550384222158773,0.14685969337114602
2020-03-13,Haryana,-0.03957082147747916,0.10041519725008176
2020-03-13,Telangana,-0.03878289103143447,0.09596091368189524
2020-03-13,Assam,0.013170678806872206,0.10221060024597238
2020-03-13,Maharashtra,-0.04191748745655277,0.09648766941651768
2020-03-13,Puducherry,-0.0407403832300593,0.08087662239589835
2020-03-13,Dadra and Nagar Haveli,-0.03408308233739159,0.10919024011717733
2020-03-13,Meghalaya,0.003989213232209807,0.12144513992331195
2020-03-13,Kerala,-0.12630437548947632,0.12716594287669775
2020-03-13,Gujarat,-0.044777766022265665,0.09263339338268456
2020-03-13,Odisha,0.017375208697133597,0.10037664307465208
2020-03-13,Himachal Pradesh,-0.04701761829849585,0.13739017642979126
2020-03-13,Nagaland,0.0013728791921570828,0.1261956178071455
2020-03-13,Daman and Diu,-0.049597171743627495,0.10161149208076614
2020-03-13,Arunachal Pradesh,-0.027746313220684986,0.1219415138781281
2020-03-13,Chandigarh,-0.05837177508270069,0.11696801652393235
2020-03-13,Andhra Pradesh,-0.02767125647740648,0.09198722965008724
2020-03-13,Karnataka,-0.0629429429225184,0.09964842458614198
2020-03-14,Goa,-0.0776740857049741,0.10835889682890833
2020-03-14,Andaman and Nicobar,-0.0432674871114497,0.16485756223812228
2020-03-14,Uttar Pradesh,-0.051100845829547326,0.13205754662912242
2020-03-14,Mizoram,-0.017942742265024143,0.13912713962902387
2020-03-14,West Bengal,-0.00031583072481990013,0.14069024837055402
2020-03-14,NCT of Delhi,-0.06806756324608039,0.167480629552513
2020-03-14,Manipur,-0.07343425439958076,0.14539751508360396
2020-03-14,Punjab,-0.11219189875999676,0.14533789596162533
2020-03-14,Chhattisgarh,-0.06137046905979016,0.11256187987220136
2020-03-14,Uttarakhand,-0.08009866319045497,0.14172258861201348
2020-03-14,Jammu and Kashmir,-0.0011437061875725517,0.1439379176038193
2020-03-14,Madhya Pradesh,-0.11641868472266828,0.12015512068441273
2020-03-14,Rajasthan,-0.03976165241519845,0.10396095527753543
2020-03-14,Tripura,-0.01633301610076818,0.11831873968009254
2020-03-14,Bihar,-0.18527217399765608,0.18443266839895076
2020-03-14,Jharkhand,-0.13924838633941716,0.15310637531572804
2020-03-14,Tamil Nadu,-0.06748674174202401,0.10332250175995808
2020-03-14,Sikkim,-0.03403898430731775,0.19093571211012045
2020-03-14,Lakshadweep,-0.04753203016786844,0.07308981679012515
2020-03-14,Telangana,-0.039216747608329855,0.10186788780375143
2020-03-14,Haryana,-0.06850735578988597,0.11732287340565405
2020-03-14,Assam,-0.015062930475339744,0.11210628686555674
2020-03-14,Maharashtra,-0.0655979193448936,0.10674535560875847
2020-03-14,Puducherry,-0.08194161795511783,0.08449384564523886
2020-03-14,Dadra and Nagar Haveli,-0.015019065188637534,0.11426389429605338
2020-03-14,Meghalaya,-0.041545262116867335,0.13986632182325773
2020-03-14,Kerala,-0.20298254556787945,0.13961693160614372
2020-03-14,Gujarat,-0.0640391251093456,0.0974786743181269
2020-03-14,Odisha,-0.025806646074816347,0.1079416250745066
2020-03-14,Himachal Pradesh,-0.08953979736466476,0.14957170999732144
2020-03-14,Nagaland,0.008532899591104084,0.13656642694100612
2020-03-14,Arunachal Pradesh,-0.0256191001021553,0.1386705353134799
2020-03-14,Daman and Diu,-0.026268985738388147,0.10486434478584447
2020-03-14,Chandigarh,-0.1215602155680936,0.1527642551947932
2020-03-14,Andhra Pradesh,-0.02912096638787604,0.09706483872984133
2020-03-14,Karnataka,-0.0884167623962918,0.11352044829541115
2020-03-15,Goa,-0.13962376419762515,0.13081492356799532
2020-03-15,Andaman and Nicobar,-0.13624282382163916,0.21048185399403496
2020-03-15,Uttar Pradesh,-0.0811658103906008,0.14127756389793392
2020-03-15,Mizoram,-0.034972127747843695,0.18032319611332995
2020-03-15,NCT of Delhi,-0.14267356657104888,0.1887868351424381
2020-03-15,West Bengal,-0.06973896026785498,0.15960162444013967
2020-03-15,Manipur,-0.11928878030376128,0.16549130140652174
2020-03-15,Punjab,-0.10098548085587396,0.14068470842011802
2020-03-15,Chhattisgarh,-0.08534459363385148,0.12023808242400608
2020-03-15,Uttarakhand,-0.030049503429336082,0.1330748420795208
2020-03-15,Jammu and Kashmir,-0.04639357715637368,0.16654836655770408
2020-03-15,Rajasthan,-0.09683252922839254,0.11799605259307687
2020-03-15,Madhya Pradesh,-0.08895727205040388,0.11640893979462015
2020-03-15,Bihar,-0.0715447792348594,0.1471094754309903
2020-03-15,Tripura,-0.06760169421378266,0.13300806252520458
2020-03-15,Jharkhand,-0.058887464258316986,0.13005327194028868
2020-03-15,Tamil Nadu,-0.0832287139911164,0.12008851573225643
2020-03-15,Sikkim,-0.07345594651979649,0.18253179137776865
2020-03-15,Telangana,-0.06000013552229521,0.11978832488058297
2020-03-15,Lakshadweep,-0.03847125961451737,0.0901803631488626
2020-03-15,Haryana,-0.10831275668849193,0.13124452942965734
2020-03-15,Assam,-0.08011727427930967,0.13130241221729874
2020-03-15,Maharashtra,-0.13947749175099589,0.12897483457521766
2020-03-15,Puducherry,-0.08494230038393162,0.102687331708054
2020-03-15,Dadra and Nagar Haveli,-0.0905024098218817,0.11281596308891588
2020-03-15,Meghalaya,-0.10246549002649867,0.17667240987697375
2020-03-15,Kerala,-0.2835892458570448,0.1721191684715428
2020-03-15,Gujarat,-0.10983611107361392,0.1064493703162968
2020-03-15,Odisha,-0.015681044015458154,0.11652497925220152
2020-03-15,Himachal Pradesh,-0.07171556613042943,0.1538971785992433
2020-03-15,Nagaland,-0.07565670461587384,0.17859848910197335
2020-03-15,Arunachal Pradesh,-0.07325550035244978,0.14754689312775884
2020-03-15,Daman and Diu,-0.02674065061525066,0.10234768300330743
2020-03-15,Andhra Pradesh,-0.024960658446287327,0.1065709785463865
2020-03-15,Chandigarh,-0.13427921618192304,0.15780896905425887
2020-03-15,Karnataka,-0.16315218045873225,0.13570364570822255
2020-03-16,Goa,-0.09398412299081824,0.10366244260060672
2020-03-16,Andaman and Nicobar,-0.07448111924227539,0.13900313937252412
2020-03-16,Uttar Pradesh,-0.045545034163905214,0.11538120608734916
2020-03-16,Mizoram,0.004398886312541835,0.12423691311712627
2020-03-16,NCT of Delhi,-0.10614237984212516,0.14479959017606114
2020-03-16,West Bengal,-0.040046188348201714,0.13221258706674174
2020-03-16,Manipur,-0.12285801752175765,0.1505915540122939
2020-03-16,Punjab,-0.03705407042842728,0.11231779905810467
2020-03-16,Chhattisgarh,-0.04142989322982142,0.09957734092124307
2020-03-16,Uttarakhand,-0.02491845009854101,0.10820735286860804
2020-03-16,Jammu and Kashmir,0.0009725953009299177,0.12723800106528274
2020-03-16,Madhya Pradesh,-0.04306166106244773,0.0943535133168008
2020-03-16,Rajasthan,-0.09004741640865807,0.10288762319648384
2020-03-16,Tripura,-0.027644830158606283,0.10766778427674563
2020-03-16,Bihar,-0.03208070210920965,0.12003747511890045
2020-03-16,Jharkhand,0.0074069642841455684,0.10374167248690813
2020-03-16,Tamil Nadu,-0.04611395458495428,0.09600999875418796
2020-03-16,Sikkim,0.002161636666901891,0.1477628504594704
2020-03-16,Lakshadweep,-0.02393124534339132,0.08453249523755882
2020-03-16,Telangana,-0.06548375267760506,0.10215527328593783
2020-03-16,Haryana,-0.06082448455462975,0.0993893633960937
2020-03-16,Assam,-0.029466071730610995,0.11139161032862936
2020-03-16,Maharashtra,-0.08916556251259998,0.10208444506202062
2020-03-16,Puducherry,-0.06268636452485606,0.08081847282972457
2020-03-16,Dadra and Nagar Haveli,-0.07524973630225887,0.10472376490441926
2020-03-16,Meghalaya,-0.0015658122245745649,0.11700041576528453
2020-03-16,Kerala,-0.17061655704917908,0.12598225923118353
2020-03-16,Odisha,-0.002683082949448661,0.10286560725402727
2020-03-16,Gujarat,-0.062148624491040125,0.08989934812149551
2020-03-16,Himachal Pradesh,-0.020617883511403395,0.1124435690234262
2020-03-16,Nagaland,-0.01701422260000284,0.12469659569171955
2020-03-16,Arunachal Pradesh,-0.05442445254303773,0.12378996659559313
2020-03-16,Daman and Diu,-0.046538909924182255,0.09517073298925928
2020-03-16,Chandigarh,-0.0753475679061625,0.10866313063065412
2020-03-16,Andhra Pradesh,-0.035158594653855686,0.09206340621684983
2020-03-16,Karnataka,-0.1243048554034976,0.11113756959393302
2020-03-17,Goa,-0.12716974659734573,0.11252581579743268
2020-03-17,Andaman and Nicobar,-0.12072166930273763,0.14721572710928707
2020-03-17,Uttar Pradesh,-0.05976747617432581,0.12093335522339428
2020-03-17,Mizoram,0.014651873073496519,0.12207178462180834
2020-03-17,West Bengal,-0.067271129630662,0.1433821515377647
2020-03-17,NCT of Delhi,-0.10854968337794044,0.14968180611249793
2020-03-17,Manipur,-0.2716446898032493,0.18057900306711025
2020-03-17,Punjab,-0.06046252495302834,0.11495098889030525
2020-03-17,Chhattisgarh,-0.03564228938963065,0.10317251648154772
2020-03-17,Uttarakhand,-0.03769900991617039,0.11529235246252365
2020-03-17,Jammu and Kashmir,-2.3366210249438118e-06,0.13454694341577286
2020-03-17,Madhya Pradesh,-0.05138911921988852,0.09818507731820196
2020-03-17,Rajasthan,-0.06694130185537016,0.1021265463754814
2020-03-17,Tripura,-0.04895936318947353,0.11911867477832268
2020-03-17,Bihar,-0.028105391668751225,0.12394963425626007
2020-03-17,Jharkhand,-0.002073328297122643,0.10645529594311498
2020-03-17,Sikkim,-0.015031378544595625,0.1513374898305047
2020-03-17,Tamil Nadu,-0.07955601177211563,0.10310603604889368
2020-03-17,Lakshadweep,-0.08900825648479893,0.07842046787916011
2020-03-17,Telangana,-0.08530353158269234,0.1107754115153242
2020-03-17,Haryana,-0.08748785632050007,0.1028748712677009
2020-03-17,Assam,-0.03295254913897094,0.11770471477277313
2020-03-17,Maharashtra,-0.10943024682923176,0.11095575508063464
2020-03-17,Puducherry,-0.08603450678182073,0.0817008000842486
2020-03-17,Dadra and Nagar Haveli,-0.08259918376470136,0.10917734632692727
2020-03-17,Meghalaya,-3.7291162130923746e-07,0.1296249220768042
2020-03-17,Kerala,-0.1805068759243921,0.13708758705595148
2020-03-17,Gujarat,-0.0850367109131904,0.09588941697383103
2020-03-17,Odisha,-0.03420554928758378,0.11247788043164776
2020-03-17,Himachal Pradesh,-0.014984739815825413,0.11886376049842133
2020-03-17,Nagaland,0.01374043158717417,0.1328127867794897
2020-03-17,Daman and Diu,-0.08719489990500119,0.10363817522943324
2020-03-17,Arunachal Pradesh,-0.031159401287192818,0.12322655376964105
2020-03-17,Andhra Pradesh,-0.04100950917031202,0.0969293630535494
2020-03-17,Chandigarh,-0.09317966697921992,0.11506646468738516
2020-03-17,Karnataka,-0.13962138192995602,0.1179132853958151
2020-03-18,Goa,-0.13516201060705113,0.11779019247137296
2020-03-18,Uttar Pradesh,-0.09396308931184086,0.12461868702475908
2020-03-18,Andaman and Nicobar,-0.06890027236790036,0.16213050260318765
2020-03-18,Mizoram,0.020820080822043997,0.129554000672679
2020-03-18,NCT of Delhi,-0.1035415008121962,0.15669986048708304
2020-03-18,West Bengal,-0.083282818358886,0.14629751330314786
2020-03-18,Manipur,-0.016191388779875148,0.1382954699754318
2020-03-18,Punjab,-0.06278168004482412,0.11852397132123355
2020-03-18,Chhattisgarh,-0.04160732837669977,0.10434781695307846
2020-03-18,Uttarakhand,-0.05230184051356245,0.11859137919173865
2020-03-18,Jammu and Kashmir,0.006564966691427649,0.13879867068044108
2020-03-18,Madhya Pradesh,-0.07875920728059156,0.10046555571208153
2020-03-18,Rajasthan,-0.08477206607052577,0.10594691834201844
2020-03-18,Tripura,-0.05358954310392574,0.11848885654246508
2020-03-18,Bihar,-0.0648427958280647,0.12816742835822872
2020-03-18,Jharkhand,-0.016764843763193055,0.10817707954374838
2020-03-18,Sikkim,-0.033481207664782506,0.16498333531701334
2020-03-18,Tamil Nadu,-0.13334018764146438,0.10761889288601748
2020-03-18,Lakshadweep,-0.03419705879779296,0.08963100060420401
2020-03-18,Telangana,-0.10858382689738494,0.1116105337799206
2020-03-18,Haryana,-0.09316903564714976,0.1074464483281995
2020-03-18,Assam,-0.04063345495857133,0.11843271418204356
2020-03-18,Puducherry,-0.11843883504064985,0.08737615468600539
2020-03-18,Maharashtra,-0.13889767695177002,0.12049961801872212
2020-03-18,Dadra and Nagar Haveli,-0.03994346027530787,0.10984387761412827
2020-03-18,Meghalaya,-0.016694519978016027,0.13467916231398702
2020-03-18,Kerala,-0.18458866704024213,0.1396246400808295
2020-03-18,Odisha,-0.08502392989480509,0.1149305725866923
2020-03-18,Himachal Pradesh,-0.05074841569205478,0.12590785058231332
2020-03-18,Gujarat,-0.0875817356684772,0.09762914117397856
2020-03-18,Nagaland,0.025887161892654685,0.13259639673054271
2020-03-18,Arunachal Pradesh,0.006574583171765054,0.12412579404627724
2020-03-18,Daman and Diu,-0.08008565439310243,0.10663758127685327
2020-03-18,Andhra Pradesh,-0.07661849314203484,0.09620808160768148
2020-03-18,Chandigarh,-0.07102855400241767,0.1212013217958228
2020-03-18,Karnataka,-0.16029657514921966,0.12184442981618285
2020-03-19,Goa,-0.16443285526683954,0.11767705182280315
2020-03-19,Uttar Pradesh,-0.12487101245404605,0.12935002582816016
2020-03-19,Andaman and Nicobar,-0.07985327121591722,0.15726926331976998
2020-03-19,Mizoram,-0.020172239295789696,0.13370934205628554
2020-03-19,NCT of Delhi,-0.14782608106815215,0.16157385572238908
2020-03-19,West Bengal,-0.11780364633554315,0.15680635920484434
2020-03-19,Manipur,-0.04481299368249775,0.1404565087542613
2020-03-19,Punjab,-0.0694673581293998,0.11840676128708985
2020-03-19,Chhattisgarh,-0.08200237288478945,0.11310066965562493
2020-03-19,Uttarakhand,-0.07683452711034706,0.12098564442336535
2020-03-19,Jammu and Kashmir,-0.04040914044646435,0.14837219503949825
2020-03-19,Madhya Pradesh,-0.10227129956479697,0.10380309018040844
2020-03-19,Rajasthan,-0.10568088541326133,0.10811769222007517
2020-03-19,Tripura,-0.06890812270052306,0.12450139095467044
2020-03-19,Bihar,-0.09978510557009836,0.1325717311508673
2020-03-19,Jharkhand,-0.06621041891008132,0.11629537732753578
2020-03-19,Tamil Nadu,-0.12030971235033923,0.11200117079735482
2020-03-19,Sikkim,-0.07585962391125234,0.17656811816894805
2020-03-19,Lakshadweep,0.00251266073169956,0.08463492339346959
2020-03-19,Telangana,-0.1202472641232238,0.1154317363971618
2020-03-19,Haryana,-0.10860793898490613,0.10911905367814216
2020-03-19,Assam,-0.07334566252716103,0.12301990560348453
2020-03-19,Maharashtra,-0.17176401468217467,0.1262776319626585
2020-03-19,Puducherry,-0.1170905606085064,0.09317074886231662
2020-03-19,Dadra and Nagar Haveli,-0.06066026514912004,0.11064331016213648
2020-03-19,Meghalaya,-0.04879846560557639,0.13700005969477042
2020-03-19,Kerala,-0.2077257059886949,0.14291433896450315
2020-03-19,Odisha,-0.13814391850900093,0.12930878371576912
2020-03-19,Gujarat,-0.08813684772761916,0.09602610008945496
2020-03-19,Himachal Pradesh,-0.07880828190190928,0.1299194718014555
2020-03-19,Arunachal Pradesh,0.0061165917497819884,0.12503807673168912
2020-03-19,Nagaland,-0.009172033021658577,0.13595851512819682
2020-03-19,Daman and Diu,-0.09167062959242532,0.10375302939542642
2020-03-19,Andhra Pradesh,-0.06806273661606904,0.09669099211128464
2020-03-19,Chandigarh,-0.11085879088022654,0.12589967828921805
2020-03-19,Karnataka,-0.17566984848756398,0.12358504220737485
2020-03-20,Goa,-0.1899043286485088,0.12041386549967432
2020-03-20,Andaman and Nicobar,-0.2322728515175821,0.21700698273624616
2020-03-20,Uttar Pradesh,-0.12889985792937875,0.1367987758103153
2020-03-20,Mizoram,-0.07123963030728883,0.13825809374296194
2020-03-20,West Bengal,-0.16527706150434227,0.16655917768333414
2020-03-20,NCT of Delhi,-0.1943726239301744,0.18181997526720006
2020-03-20,Manipur,-0.03748413578718034,0.13542579938187824
2020-03-20,Punjab,-0.14968289792942194,0.1356406144283953
2020-03-20,Chhattisgarh,-0.14923657756784342,0.12547620890099864
2020-03-20,Uttarakhand,-0.0943813619538004,0.12697503287517425
2020-03-20,Jammu and Kashmir,-0.15391604022014768,0.1784280595057976
2020-03-20,Madhya Pradesh,-0.10323502358479038,0.10550035729171857
2020-03-20,Rajasthan,-0.13760390089535807,0.11408867001269375
2020-03-20,Tripura,-0.08691597747547061,0.12483348158266587
2020-03-20,Bihar,-0.1114966588599796,0.1344517524980836
2020-03-20,Jharkhand,-0.05801364611854649,0.11631185856337882
2020-03-20,Tamil Nadu,-0.17235861147967058,0.11647035550764505
2020-03-20,Sikkim,-0.18176655536123448,0.18798645295151745
2020-03-20,Lakshadweep,-0.07112069571490016,0.08482825069156115
2020-03-20,Telangana,-0.1626940100991181,0.1234675921408755
2020-03-20,Assam,-0.11440514909970023,0.12785310090397156
2020-03-20,Haryana,-0.16516619319068093,0.12167480128925465
2020-03-20,Maharashtra,-0.2183454534732016,0.13886021058919665
2020-03-20,Puducherry,-0.15317877536126087,0.09906399936440917
2020-03-20,Dadra and Nagar Haveli,-0.09778904061494488,0.11681321520123565
2020-03-20,Meghalaya,-0.04078416085629244,0.13584731379055698
2020-03-20,Kerala,-0.21489835506804086,0.14392983901607087
2020-03-20,Gujarat,-0.11755158672264238,0.10017443988834766
2020-03-20,Odisha,-0.1350578407356032,0.12683785108772766
2020-03-20,Himachal Pradesh,-0.08235251256724767,0.12882476829890918
2020-03-20,Nagaland,-0.0433050040247642,0.13862797552458764
2020-03-20,Arunachal Pradesh,-0.034235920379080464,0.12629732607866825
2020-03-20,Daman and Diu,-0.1553202943418697,0.10651949490968302
2020-03-20,Andhra Pradesh,-0.10500295418423236,0.10481390297371942
2020-03-20,Chandigarh,-0.18658416488148746,0.1544042176578878
2020-03-20,Karnataka,-0.20443637288121136,0.13075979001832316
2020-03-21,Goa,-0.2384974213138358,0.13217871254221847
2020-03-21,Andaman and Nicobar,-0.3433956778575132,0.2742482478241922
2020-03-21,Mizoram,-0.06803826502567785,0.14803471628852524
2020-03-21,Uttar Pradesh,-0.1820918989137639,0.1565588066107983
2020-03-21,NCT of Delhi,-0.23429374788548504,0.21494384530466104
2020-03-21,Manipur,-0.28467671749327983,0.18877555787006625
2020-03-21,West Bengal,-0.18658630294894235,0.18065698761002486
2020-03-21,Punjab,-0.24002284105805205,0.16552893672364322
2020-03-21,Chhattisgarh,-0.2047117052711746,0.14622754928522488
2020-03-21,Uttarakhand,-0.13635151040334992,0.14083984877874228
2020-03-21,Jammu and Kashmir,-0.28768223691271033,0.21953948989149816
2020-03-21,Madhya Pradesh,-0.1389695391790754,0.1195639890976173
2020-03-21,Rajasthan,-0.21115925836178048,0.13535316619079196
2020-03-21,Tripura,-0.07901214526787123,0.13169171518862466
2020-03-21,Bihar,-0.13488517484379794,0.14544461256777047
2020-03-21,Jharkhand,-0.11619516761170401,0.12909306061167108
2020-03-21,Tamil Nadu,-0.1991864563615704,0.1236758037215835
2020-03-21,Sikkim,-0.1716854725225546,0.2027603673907231
2020-03-21,Lakshadweep,-0.04463834842502877,0.07530884393462384
2020-03-21,Telangana,-0.17685441201627788,0.12843488860629
2020-03-21,Haryana,-0.21045708018730602,0.1425909295269348
2020-03-21,Assam,-0.14279906249772753,0.13629707564936022
2020-03-21,Puducherry,-0.2303812619918217,0.10733790402665608
2020-03-21,Maharashtra,-0.2991075872872416,0.1693004919472141
2020-03-21,Dadra and Nagar Haveli,-0.12029068471218107,0.1204509428062058
2020-03-21,Meghalaya,-0.3907210761639251,0.2456803105628715
2020-03-21,Kerala,-0.27730237120577217,0.15583621483184232
2020-03-21,Gujarat,-0.1630024041319953,0.11261018503336374
2020-03-21,Odisha,-0.13624315607054116,0.1262608869607629
2020-03-21,Himachal Pradesh,-0.15566680874693178,0.14457023945448996
2020-03-21,Nagaland,-0.07258873983049867,0.14537078205986886
2020-03-21,Arunachal Pradesh,-0.06822866062723465,0.13718599387953673
2020-03-21,Daman and Diu,-0.19217041828974352,0.1126954020105646
2020-03-21,Andhra Pradesh,-0.14809318919281572,0.11203943651322304
2020-03-21,Chandigarh,-0.30985080666052217,0.2111339487252855
2020-03-21,Karnataka,-0.1968584031908106,0.13172628249039495
2020-03-22,Goa,-0.6401939724825422,0.31602388340850424
2020-03-22,Andaman and Nicobar,-0.6329845637652329,0.5124624115552526
2020-03-22,Uttar Pradesh,-0.5843512884576366,0.3087596663212788
2020-03-22,Mizoram,-0.3393519597414416,0.2943975265564151
2020-03-22,NCT of Delhi,-0.6494809803999622,0.3904724647080957
2020-03-22,West Bengal,-0.5409647661772181,0.31987609472557776
2020-03-22,Manipur,-0.5358863069623364,0.3092080730050016
2020-03-22,Punjab,-0.6287317463288856,0.3226051455662616
2020-03-22,Uttarakhand,-0.5841874923606164,0.282417783028468
2020-03-22,Chhattisgarh,-0.5926708741182192,0.3142549508529711
2020-03-22,Jammu and Kashmir,-0.5402815061184608,0.32511843300426924
2020-03-22,Madhya Pradesh,-0.5062431335607849,0.2419456513899544
2020-03-22,Rajasthan,-0.5864967642025702,0.2789206654584311
2020-03-22,Bihar,-0.5316878464792645,0.2969394464603773
2020-03-22,Tripura,-0.5283237171243567,0.2943588846293231
2020-03-22,Jharkhand,-0.5156589767183771,0.2666752973999322
2020-03-22,Tamil Nadu,-0.5505999972168472,0.2597670939597266
2020-03-22,Sikkim,-0.55840489733237,0.3469137666478936
2020-03-22,Lakshadweep,-0.2597123035823108,0.17882170289220906
2020-03-22,Telangana,-0.5815206265637909,0.2852548200995735
2020-03-22,Haryana,-0.6107551243812482,0.2873268984718621
2020-03-22,Assam,-0.5652645163286957,0.29686123924806024
2020-03-22,Maharashtra,-0.6508295735277831,0.3316179001286933
2020-03-22,Dadra and Nagar Haveli,-0.5219538074817917,0.2249472968002577
2020-03-22,Puducherry,-0.5559911114297841,0.23052958085943376
2020-03-22,Meghalaya,-0.5691295465464556,0.35057448503355537
2020-03-22,Kerala,-0.6622706435843589,0.3622824489452293
2020-03-22,Gujarat,-0.5603470491759542,0.241437863708287
2020-03-22,Odisha,-0.5136674087195476,0.2647003493100712
2020-03-22,Himachal Pradesh,-0.6196732882005654,0.33901320718479955
2020-03-22,Nagaland,-0.3956925384387737,0.2664339086435778
2020-03-22,Arunachal Pradesh,-0.4964602966209202,0.297621682871706
2020-03-22,Daman and Diu,-0.6103417527736811,0.24738233548668806
2020-03-22,Andhra Pradesh,-0.5088050759689843,0.24174038981329546
2020-03-22,Chandigarh,-0.7156969134929653,0.4273195739333185
2020-03-22,Karnataka,-0.5607408278219483,0.2636088654422805
2020-03-23,Goa,-0.5985814017477656,0.27873660919910176
2020-03-23,Uttar Pradesh,-0.4885060103134313,0.22243949964906945
2020-03-23,Andaman and Nicobar,-0.4205875725611132,0.2950352369519059
2020-03-23,Mizoram,-0.410807484209364,0.26011012216485696
2020-03-23,NCT of Delhi,-0.6241026490613225,0.33943537564580256
2020-03-23,West Bengal,-0.3763616028028062,0.2308275714417801
2020-03-23,Manipur,-0.2943519987863581,0.19732908467745008
2020-03-23,Punjab,-0.5506313184698794,0.2656258007389045
2020-03-23,Uttarakhand,-0.4594373991305784,0.2056384841864572
2020-03-23,Chhattisgarh,-0.4039015065871209,0.19352647748973506
2020-03-23,Jammu and Kashmir,-0.4093328435886822,0.22755799260594545
2020-03-23,Madhya Pradesh,-0.4340923878080318,0.18956865608724244
2020-03-23,Rajasthan,-0.4881783457000171,0.20591779568654445
2020-03-23,Tripura,-0.2025797283820972,0.15248520153501896
2020-03-23,Bihar,-0.37965524771574144,0.19513224085630804
2020-03-23,Jharkhand,-0.3057147529259378,0.166171543938366
2020-03-23,Sikkim,-0.2600926823672925,0.19056934743814816
2020-03-23,Tamil Nadu,-0.2753482875862461,0.14450034906885936
2020-03-23,Lakshadweep,-0.09234155779450083,0.11146510720528804
2020-03-23,Telangana,-0.4769410528561464,0.22145767278255035
2020-03-23,Haryana,-0.4708663261776049,0.2037785681471041
2020-03-23,Assam,-0.3526686064781338,0.18043563699697227
2020-03-23,Maharashtra,-0.5584953048383631,0.2484969828677347
2020-03-23,Dadra and Nagar Haveli,-0.3124554201977564,0.14392799705006384
2020-03-23,Puducherry,-0.3045573029571522,0.13024721617848767
2020-03-23,Meghalaya,-0.19021690582554995,0.16428266688699786
2020-03-23,Kerala,-0.4104895162209651,0.1990307192482134
2020-03-23,Odisha,-0.3505201393047602,0.17700824729455047
2020-03-23,Gujarat,-0.4311386021590052,0.17692450557639255
2020-03-23,Himachal Pradesh,-0.3909502033410344,0.1993969455046304
2020-03-23,Nagaland,-0.25326669184947026,0.18154991991483432
2020-03-23,Arunachal Pradesh,-0.09174044003484934,0.1325280748898119
2020-03-23,Daman and Diu,-0.4311659744393749,0.15016195366202464
2020-03-23,Chandigarh,-0.5987315243459088,0.3127455924187461
2020-03-23,Andhra Pradesh,-0.3583255689945957,0.1616204524975639
2020-03-23,Karnataka,-0.32124414268729795,0.16343908975884866
2020-03-24,Goa,-0.5937661461035626,0.27093897897219826
2020-03-24,Andaman and Nicobar,-0.4910553417178317,0.34962836082995663
2020-03-24,Uttar Pradesh,-0.5519868300796962,0.25575231163644363
2020-03-24,Mizoram,-0.4460366287965446,0.27821038079898824
2020-03-24,NCT of Delhi,-0.7155902304754536,0.4058902786346235
2020-03-24,West Bengal,-0.6247291980485068,0.35499464510191703
2020-03-24,Manipur,-0.5071334898210462,0.2741632325806936
2020-03-24,Punjab,-0.6942341858113337,0.3752860805950588
2020-03-24,Chhattisgarh,-0.4991877647256906,0.2381140483881013
2020-03-24,Uttarakhand,-0.5702122430837958,0.2605015352525275
